Timestamp,Model Name,Task Name,User Answer Index,Success Rate (%),Error Status,Unmatched Lines,Log File Path
,openai_gpt-4o-mini,auto_adapt,1,0.8889,No Error & Warning,['/Sensor/LightIntensive/LivingRoom/1 reading is:'],/Users/minghe/llm4faas/experiments_default/functions_en/4o-mini_en_functoins/openai_gpt-4o-mini_auto_adapt_1.log
,openai_gpt-4o-mini,auto_adapt,5,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_default/functions_en/4o-mini_en_functoins/openai_gpt-4o-mini_auto_adapt_5.log
,openai_gpt-4o-mini,auto_adapt,22,0.3500,Warning Exists,"[""'/Sensor/IndoorTemperature/LivingRoom/1' is now ON."", '/Sensor/IndoorTemperature/LivingRoom/1 reading is:', ""'/Sensor/IndoorTemperature/Bedroom/1' is now ON."", '/Sensor/IndoorTemperature/Bedroom/1 reading is:', ""'/Sensor/IndoorTemperature/Bathroom/1' is now ON."", '/Sensor/IndoorTemperature/Bathroom/1 reading is:', ""'/Sensor/Humidity/LivingRoom/1' is now ON."", '/Sensor/Humidity/LivingRoom/1 reading is:', '/Actuator/Humidifier/LivingRoom/1', ""'/Sensor/LightIntensive/LivingRoom/1' is now ON."", '/Sensor/LightIntensive/LivingRoom/1 reading is:', '/Actuator/Curtain/LivingRoom/1 || /Actuator/Curtain/Bedroom/1', '/Actuator/Light/LivingRoom/1 || /Actuator/Light/LivingRoom/2']",/Users/minghe/llm4faas/experiments_default/functions_en/4o-mini_en_functoins/openai_gpt-4o-mini_auto_adapt_22.log
,openai_gpt-4o-mini,auto_adapt,23,0.6667,No Error & Warning,"['/Actuator/Heater/LivingRoom/1 is || /Actuator/AC/LivingRoom/1 is', '/Actuator/Humidifier/LivingRoom/1', '/Actuator/Light/LivingRoom/1 || /Actuator/Light/LivingRoom/2']",/Users/minghe/llm4faas/experiments_default/functions_en/4o-mini_en_functoins/openai_gpt-4o-mini_auto_adapt_23.log
,openai_gpt-4o-mini,auto_adapt,4,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_default/functions_en/4o-mini_en_functoins/openai_gpt-4o-mini_auto_adapt_4.log
,openai_gpt-4o-mini,auto_adapt,6,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_default/functions_en/4o-mini_en_functoins/openai_gpt-4o-mini_auto_adapt_6.log
,openai_gpt-4o-mini,auto_adapt,21,0.6667,No Error & Warning,"[""'/Sensor/Humidity/LivingRoom/1' is now ON."", '/Sensor/Humidity/LivingRoom/1 reading is:', '/Actuator/Humidifier/LivingRoom/1']",/Users/minghe/llm4faas/experiments_default/functions_en/4o-mini_en_functoins/openai_gpt-4o-mini_auto_adapt_21.log
,openai_gpt-4o-mini,auto_adapt,20,0.0000,Warning Exists,"[""'/Sensor/IndoorTemperature/LivingRoom/1' is now ON."", '/Sensor/IndoorTemperature/LivingRoom/1 reading is:', '/Actuator/AC/LivingRoom/1 is || /Actuator/Heater/LivingRoom/1 is', ""'/Sensor/Humidity/LivingRoom/1' is now ON."", '/Sensor/Humidity/LivingRoom/1 reading is:', '/Actuator/Humidifier/LivingRoom/1', ""'/Sensor/LightIntensive/LivingRoom/1' is now ON."", '/Sensor/LightIntensive/LivingRoom/1 reading is:', '/Actuator/Light/LivingRoom/1 || /Actuator/Light/LivingRoom/2']",/Users/minghe/llm4faas/experiments_default/functions_en/4o-mini_en_functoins/openai_gpt-4o-mini_auto_adapt_20.log
,openai_gpt-4o-mini,auto_adapt,7,0.0000,Error,['incorrect function logic'],/Users/minghe/llm4faas/experiments_default/functions_en/4o-mini_en_functoins/openai_gpt-4o-mini_auto_adapt_7.log
,,,,,,
