Timestamp,Model Name,Task Name,User Answer Index,Success Rate (%),Error Status,Unmatched Lines,Log File Path
,openai_gpt-4o-mini,plan,25,0.0000,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/4o-mini_functions/openai_gpt-4o-mini_plan_25.log
,openai_gpt-4o-mini,plan,19,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_default/functions_zh/4o-mini_functions/openai_gpt-4o-mini_plan_19.log
,openai_gpt-4o-mini,plan,26,0.8182,Warning Exists,"['/Sensor/LightIntensiveSensor/LivingRoom/1 reading is: || /Sensor/LightIntensiveSensor/Bedroom/1 reading is:', '/Actuator/CoffeeMachine/Kitchen/1', '/Actuator/MusicPlayer/LivingRoom/1', 'Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW']",/Users/minghe/llm4faas/experiments_default/functions_zh/4o-mini_functions/openai_gpt-4o-mini_plan_26.log
,openai_gpt-4o-mini,plan,5,0.0000,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/4o-mini_functions/openai_gpt-4o-mini_plan_5.log
,openai_gpt-4o-mini,plan,4,0.0000,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/4o-mini_functions/openai_gpt-4o-mini_plan_4.log
,openai_gpt-4o-mini,plan,6,0.0000,Invalid Prompt,,/Users/minghe/llm4faas/experiments_default/functions_zh/4o-mini_functions/openai_gpt-4o-mini_plan_6.log
,openai_gpt-4o-mini,plan,7,0.5000,Warning Exists,"['/Actuator/SmartSocket/LivingRoom/1 is turned off.', '/Actuator/SmartSocket/LivingRoom/2 is turned off.', '/Actuator/SmartSocket/Bedroom/1 is turned off.', '/Actuator/SmartSocket/Bedroom/2 is turned off.', '/Actuator/SmartSocket/Kitchen/1 is turned off.', '/Actuator/SmartSocket/Kitchen/2 is turned off.', '/Actuator/SmartSocket/Kitchen/3 is turned off.', '/Actuator/SmartSocket/Bathroom/1 is turned off.', '/Actuator/SmartSocket/Bathroom/2 is turned off.', 'Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW']",/Users/minghe/llm4faas/experiments_default/functions_zh/4o-mini_functions/openai_gpt-4o-mini_plan_7.log
,openai_gpt-4o-mini,plan,3,0.8889,No Error & Warning,['/Actuator/SmartTV/LivingRoom/1'],/Users/minghe/llm4faas/experiments_default/functions_zh/4o-mini_functions/openai_gpt-4o-mini_plan_3.log
,openai_gpt-4o-mini,plan,2,0.0000,Error,,/Users/minghe/llm4faas/experiments_default/functions_zh/4o-mini_functions/openai_gpt-4o-mini_plan_2.log
,openai_gpt-4o-mini,plan,1,0.6429,No Error & Warning,"['/Actuator/CoffeeMachine/Kitchen/1', '/Actuator/Light/Bedroom/1 is turned off.', '/Actuator/Light/Bedroom/2 is turned off.', '/Actuator/Light/Kitchen/1 is turned off.', '/Actuator/Light/Bathroom/1 is turned off.']",/Users/minghe/llm4faas/experiments_default/functions_zh/4o-mini_functions/openai_gpt-4o-mini_plan_1.log
